z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H,H2,CH3,O,CH4,OH,H2O,CO,N2,HCO,CH2O,C2H6,CH2OH,CH3O,O2,CH3OH,HO2,H2O2,CO2,AR,HE
0.0141142578125,4.648596914105239,0.0,1735.9899060840846,0.184413541096735,0.00010761926279518623,0.001969103337388733,0.00018071219847313558,0.00043802032978907713,0.0002146443203042792,0.0020053669218181073,0.11404400896142039,0.07406784019015822,0.6630906880527735,0.00024033207171612864,0.005111626968217604,1.6070766092938846e-05,0.00012721150915119558,0.0001478796344599291,0.08447789150599437,0.0121557091694546,0.0018325103069720045,0.00011928514505456856,0.03965347936417005,4.1573586029746744e-14,4.916504482988604e-15
0.014114746093749998,4.654264294557802,0.0,1737.8649422544436,0.1841889853676027,0.00010871750339552078,0.001967452365131332,0.00018096506555354496,0.00044554329850240873,0.00021360129704261685,0.002026447904178614,0.1142590928281916,0.07417633168068263,0.6631335264801317,0.0002391599496262822,0.005048467316393148,1.604045580238274e-05,0.0001269608220614825,0.0001466449576566939,0.08419844985124852,0.01194645462072103,0.0018115027669293989,0.00011544928727640904,0.03983919155449437,3.5347840640498875e-14,4.293555516668513e-15
0.014115234374999999,4.659880125056935,0.0,1739.7234456693334,0.18396701095883258,0.00010981906021347102,0.001965757029336904,0.0001811918089882057,0.0004531489820177995,0.00021254355909621343,0.002047605545784169,0.11447240875289309,0.07428252056305526,0.6631760030634691,0.00023795768469370393,0.004985582231199598,1.6009024118794193e-05,0.0001266902863533648,0.00014540040827969533,0.08392016006776916,0.0117398076878884,0.0017905334667049134,0.0001117215022353255,0.040025139288952315,3.393906832203589e-14,4.154552958282704e-15
0.01411572265625,4.665444483323011,0.0,1741.5654556721777,0.1837475981299596,0.00011092384708152382,0.0019640177377062426,0.00018139231661926968,0.00046083720839506224,0.00021147138487106847,0.0020688386336690954,0.11468395791849322,0.07438640743431486,0.6632181166891886,0.0002367259528331764,0.004922982390208108,1.5976480088211177e-05,0.00012640004567149996,0.00014414645058601668,0.08364302192834609,0.011535757821827565,0.0017696067781698959,0.00010809958684855861,0.040211319368200486,2.905128747676262e-14,3.667374513038047e-15
0.014116210937499998,4.670957456531145,0.0,1743.391014001233,0.18353072704758908,0.00011203177740495994,0.0019622349070324606,0.00018156648934703252,0.00046860777958640206,0.0002103850572020162,0.002090145936584803,0.11489374180719122,0.07448799340677822,0.6632598664702652,0.0002354654357710707,0.004860678213004464,1.59428331252244e-05,0.0001260902529217577,0.00014288354780606283,0.08336703511045447,0.011334294060055629,0.0017487270104249303,0.000104581342234398,0.0403977285847567,4.1397525754295503e-14,4.908896154683207e-15
0.014116699218749999,4.676419138719929,0.0,1745.2001647623358,0.18331637788707367,0.00011314276412267775,0.0019604089619574623,0.00018171424109652884,0.00047646047100980776,0.00020928486302042678,0.0021115262040160123,0.11510176213542833,0.07458728006388432,0.663301251390204,0.00023417682036847395,0.004798679857076504,1.5908092932000915e-05,0.000125761070034996,0.0001416121617641849,0.0830921991539171,0.01113540502827784,0.001727898407548675,0.0001011645758543332,0.040584363701358254,3.271375259927733e-14,4.038773029494376e-15
0.0141171875,4.6818296343463714,0.0,1746.9929544008494,0.18310453069234486,0.0001142567198208459,0.00195854033632016,0.00018183549909763807,0.00048439503184446043,0.0002081710933896586,0.002132978168066982,0.11530802093982669,0.07468426951376037,0.6633422708184469,0.0002328607984262392,0.00473699722050531,1.5872269611970678e-05,0.00012541266806772474,0.00014033275287052695,0.0828185135284592,0.010939078957216838,0.0017071251488954718,9.784710388553662e-05,0.04077122148251075,4.906019977543064e-14,5.679278586311401e-15
0.014117675781249998,4.687189053523422,0.0,1748.7694316729433,0.18289516556214316,0.00011537355663828306,0.0019566294709970305,0.00018193020370410915,0.0004924111843724281,0.00020704404303068384,0.0021545005415145747,0.11551252045882533,0.074778964310106,0.6633829238486181,0.00023151806583496506,0.004675639936023008,1.5835373502210148e-05,0.0001250452268117553,0.00013904577960312264,0.08254597755322396,0.010745303679281283,0.0016864113460701242,9.462675301794844e-05,0.04095829865393872,2.788905320262778e-14,3.55434556790044e-15
0.014118164062499999,4.692497516988042,0.0,1750.5296476161568,0.18268826245482633,0.00011649318641845843,0.0019546768158365687,0.0001819983087392137,0.0005005086245026406,0.0002059040104524488,0.0021760920204701778,0.11571526325345523,0.0748713675279387,0.6634232100131989,0.00023014932252633476,0.004614617375532483,1.579741536182556e-05,0.0001246589349891141,0.0001377516986201441,0.08227459048896356,0.010554066648709037,0.0016657610438852726,9.150136272111191e-05,0.04114559194671494,3.5037344423142724e-14,4.273874503009014e-15
0.01411865234375,4.697755151946612,0.0,1752.2736555192052,0.18248380135008854,0.000117615520628059,0.0019526828277537495,0.0001820397813006304,0.0005086870211902493,0.0002047512974886146,0.002197751282743432,0.11591625210392008,0.07496148269384485,0.6634631287099007,0.00022875527164042129,0.004553938645240572,1.5758406179316168e-05,0.00012425398983621457,0.00013645096424187527,0.0820043514688722,0.010365354940069967,0.0016451782176512269,8.846878681864704e-05,0.04133309806191189,3.620720767844783e-14,4.393086199771127e-15
0.014119140624999998,4.702962094209585,0.0,1754.0015108911562,0.18228176216471947,0.00011874047043872569,0.0019506479714679935,0.00018205460193634044,0.0005169460166747616,0.0002035862092607909,0.0022194769892601163,0.11611549006076685,0.07504931381624816,0.6635026795158064,0.00022733661927876663,0.004493612587589013,1.5718357280796827e-05,0.0001238305971355248,0.00013514402841220794,0.08173525954047488,0.01017915526173047,0.0016246667731005305,8.5526895406465e-05,0.0415208136902171,4.074798336641316e-14,4.848590061902369e-15
0.014119628906249999,4.708118487130267,0.0,1755.7132714299335,0.18208212479297992,0.00011986794672534957,0.001948572718896705,0.0001820427646074203,0.0005252852263217584,0.00020240905391749346,0.002241267783963551,0.11631298041751455,0.0751348653646243,0.6635418620514668,0.0002258940739577123,0.004433647780042391,1.5677280273286285e-05,0.00012338897099654165,0.00013383134041055792,0.0814673136513124,0.00999545396191897,0.0016042305450421905,8.26735764300126e-05,0.04170873550361708,4.047735459732926e-14,4.820397874317449e-15
0.0141201171875,4.713224481839028,0.0,1757.4089969901124,0.1818848690964157,0.00012099786009872027,0.0019464575490907984,0.00018200427672124543,0.0005337042386557949,0.00020122014246423377,0.002263122294381056,0.11650872671515956,0.07521814226920046,0.6635806760276822,0.0002244283461944989,0.004374052535407865,1.5635187058001997e-05,0.0001229293337314322,0.00013251334667354082,0.08120051265739701,0.009814237037861398,0.0015838732965960335,7.990673726123289e-05,0.041896860158491894,3.6085337356144964e-14,4.3792886715760025e-15
0.014120605468749999,4.718280237226505,0.0,1759.0887495501288,0.18168997490343014,0.00012213012093152917,0.001944302948062165,0.000181939159130706,0.0005422026153753279,0.00020001978856910364,0.002285039132095193,0.11670273274052902,0.075299149916511,0.6636191212572213,0.00022294014806443054,0.004314834902058301,1.5592089819167555e-05,0.00012245191569256302,0.0001311904905887755,0.08093485532722063,0.009635490144363691,0.001563598718355343,7.722430614478791e-05,0.04208518429654972,3.2496437426310434e-14,4.021282832042191e-15
0.014121093749999999,4.723285919250824,0.0,1760.752593178867,0.18149742203470934,0.0001232646393668202,0.0019421094083313865,0.00018184744609169593,0.0005507798913064807,0.00019880830833597174,0.002307016892913539,0.11689500250798879,0.07537789413405195,0.6636571975721269,0.00022143019272646884,0.004256002663715363,1.554800100426933e-05,0.00012195695507905619,0.00012986321226750492,0.08067034033425512,0.0094591986010806,0.001543410427366282,7.462423352929419e-05,0.04227370453979345,2.5807881404655348e-14,3.355289050953727e-15
0.01412158203125,4.728241702390938,0.0,1762.4005940015895,0.18130719024609002,0.00012440132538353823,0.0019398774293596904,0.00018172918531038763,0.0005594355746449856,0.00019758602018918033,0.0023290541581285577,0.11708554029414395,0.07545438120899343,0.6636949050421973,0.00021989919409444564,0.004197563341397218,1.5502933350891405e-05,0.00012144469783259832,0.00012853194842149122,0.0804069662861613,0.009285347404233354,0.0015233119669040623,7.210449338318001e-05,0.04246241750466695,4.3107870676777526e-14,5.094091105016632e-15
0.014122070312499999,4.733147766862072,0.0,1764.0328201653329,0.18111925933413572,0.00012554008874834005,0.0019376075162310647,0.00018158443776161143,0.0005681691466697746,0.00019635324452276466,0.0023511494936815356,0.117274350567887,0.07552861783923415,0.6637322435998881,0.00021834786621344505,0.004139524191610364,1.545689979263346e-05,0.00012091539730717837,0.00012719713201723285,0.08014473168167827,0.00911392122976497,0.0015033068047918706,6.966308422938483e-05,0.042651319778334196,4.013142467329985e-14,4.794658548375464e-15
0.01412255859375,4.738004301073416,0.0,1765.6493418037387,0.18093360904024294,0.00012668083911027318,0.0019353001804990548,0.00018141327778698634,0.000576980062182797,0.00019511030366703305,0.0023733014520079653,0.11746143804995532,0.07560061116786168,0.6637692133996326,0.00021677692306271582,0.004081892209602164,1.5409913563868642e-05,0.00012036931425374257,0.00012585919226533373,0.0798836349569599,0.008944904447209976,0.0014833983336754735,6.729803037776776e-05,0.04284040794195875,4.075651958385349e-14,4.857590084764374e-15
0.014123046875,4.74281150024605,0.0,1767.2502310012826,0.18075021910220096,0.00012782348598950515,0.001932955939444109,0.0001812157929455029,0.0005858677494287403,0.00019385752160076665,0.0023955085719357077,0.11764680767766664,0.07567036875632502,0.6638058146401064,0.00021518707801779013,0.004024674129157861,1.5361988116622986e-05,0.00011980671651961268,0.00012451855432846662,0.07962367446644793,0.008778281125773174,0.0014635898699015047,6.500738281059865e-05,0.04302967855957834,4.34089355972401e-14,5.12261873409888e-15
0.014123535156249999,4.747569566348371,0.0,1768.8355617570282,0.1805690692549331,0.0001289679388032177,0.0019305753158780044,0.0001809920839452103,0.0005948316102321169,0.00019259522376528378,0.002417769379291609,0.11783046460221128,0.0757378985784778,0.6638420475710554,0.00021357904346391962,0.003967876423834561,1.531313712743412e-05,0.00011922787886363141,0.00012317563915830403,0.07936484848629649,0.008614035043194315,0.0014438846529685823,6.278922010044019e-05,0.043219128178826414,4.1595296463053124e-14,4.9391703463395246e-15
0.0141240234375,4.752278708216073,0.0,1770.4054099478735,0.18039013922421587,0.0001301141068965468,0.0019281588380217528,0.0001807422645676211,0.000603871020176106,0.00019132373688434266,0.002440082387621607,0.11801241419052219,0.07580320901745573,0.6638779125260555,0.00021195353042085768,0.003911505308492956,1.5263374500719077e-05,0.00011863308276560446,0.00012183086333728479,0.0791071552208355,0.008452149694959143,0.0014242858450740376,6.064164924234023e-05,0.04340875333337251,3.9172640820713225e-14,4.695620857187189e-15
0.01412451171875,4.756939141692336,0.0,1771.9598532912576,0.18021340871966132,0.00013126189957386717,0.0019257070393893124,0.00018046646157234174,0.000612985328797438,0.00019004338877668417,0.0024624460989363466,0.11819266202771056,0.07586630886277874,0.6639134099583667,0.0002103112481596517,0.0038555667409646745,1.5212714355670953e-05,0.00011802261621317803,0.00012048463890797601,0.07885059280930533,0.008292608303515856,0.0014047965306890834,5.8562806386314974e-05,0.04359855054561372,4.3706393247089995e-14,5.15108433330308e-15
0.014124999999999999,4.761551088513925,0.0,1773.4989713074565,0.18003885747512546,0.00013241122609503533,0.0019232204581621129,0.00018016481453311258,0.0006221738596310221,0.00018875450810982403,0.002484859003817214,0.11837121388840824,0.07592720728737885,0.6639485403022797,0.00020865290375398547,0.0038000664228267957,1.5161170991063916e-05,0.00011739677343339621,0.00011913737315661252,0.07859515931179019,0.008135393825300421,0.001385419715788363,5.655085745586846e-05,0.04378851631791993,3.5949562160255185e-14,4.372788457328672e-15
0.014125488281249998,4.766114777109882,0.0,1775.0228452814265,0.17986646521647479,0.00013356199572617746,0.0019206996373431345,0.0001798374757677669,0.0006314359105516256,0.00018745742426756642,0.0025073195825540337,0.11854807575552129,0.07598591385499143,0.6639833041009228,0.0002069792017881154,0.0037450098019554314,1.5108758922691282e-05,0.00011675585473467895,0.00011778946851860906,0.07834085272696627,0.007980488961249615,0.0013661583277709487,5.460399879085227e-05,0.043978647141391415,2.7802334308075296e-14,3.559149182794042e-15
0.014125976562499998,4.770630442742555,0.0,1776.5315582242038,0.1796962116544441,0.0001347141177710148,0.0019181451246381696,0.0001794846102000141,0.000640770754023792,0.00018615246715836446,0.0025298263059370532,0.1187232538227896,0.07604243851700972,0.6640177020428778,0.00020529084398229064,0.003690402074581873,1.5055492856036013e-05,0.00011610016626273149,0.00011644132240683051,0.07808767099872901,0.007827876166007065,0.0013470152151502297,5.272045763743164e-05,0.044168939498700745,3.7166167995043e-14,4.5026253136249685e-15
0.014126464843749999,4.7750983260457,0.0,1778.0251948339062,0.1795280765377905,0.0001358675015563361,0.0019155574716916617,0.0001791063951402713,0.0006501776371464266,0.00018483996695312695,0.002552377635201576,0.11889675445750647,0.07609679158370881,0.664051734776144,0.00020358852873952676,0.003636248186224235,1.5001387635625524e-05,0.0001154300196936785,0.0001150933269866581,0.07783561199660896,0.007677537654497429,0.0013279931468171602,5.089849252998106e-05,0.04435938985212443,3.8481717926527985e-14,4.633405905375754e-15
0.014126953124999998,4.7795186737820625,0.0,1779.5038414563799,0.1793620396225351,0.00013702205648233684,0.0019129372342235585,0.00017870302018345227,0.0006596557820549508,0.00018352025395994485,0.002574972023193053,0.11906858421833784,0.07614898373075134,0.6640854030305549,0.00020187295088249017,0.0035825528345889376,1.4946458290647377e-05,0.00011474573206855238,0.00011374586910287256,0.07758467353269632,0.007529455412344275,0.0013090948120870357,4.9136393732847255e-05,0.044549994652077,3.203553981945207e-14,3.9883332276560734e-15
0.014127441406249998,4.783891739043401,0.0,1780.9675860454968,0.179198080662434,0.00013817769205595794,0.0019102849719352536,0.00017827468704442498,0.0006692043862427764,0.00018219365844609017,0.0025976079152281277,0.1192387498593817,0.07619902599672972,0.6641187076629522,0.00020014480131583273,0.0035293204720628336,1.489072001896986e-05,0.00011404762554784296,0.00011239933013519505,0.07733485336919677,0.007383611205198106,0.0012903228205536146,4.743248354262017e-05,0.04474075034058007,3.379258634023546e-14,4.166807019636824e-15
0.014127929687499999,4.788217780335015,0.0,1782.4165181230728,0.17903617944118036,0.00013933431789140807,0.0019076012479691932,0.0001778216093297566,0.0006788226227351385,0.00018086051040762702,0.0026202837493493787,0.11940725830651852,0.07624692976291479,0.6641516495480028,0.0001984047666282698,0.0034765553074727544,1.4834188145186533e-05,0.00011333602711239596,0.00011105408580943955,0.07708614920793903,0.007239986586300088,0.0012716797016607247,4.578511649244653e-05,0.04493165334436941,3.532229803245e-14,4.3219970487879146e-15
0.014128417968749998,4.792497061630236,0.0,1783.8507287385296,0.17887631576806812,0.00014049184373977327,0.0019048866287612422,0.00017734401236115576,0.0006885096404394217,0.00017952113940669805,0.002642997957128454,0.11957411665783098,0.07629270674835666,0.66418422960341,0.00019665352879436577,0.0034242613087520383,1.4776878133825679e-05,0.00011261126833732949,0.00010971050609076426,0.0768385586956671,0.007098562905662626,0.0012531679046471446,4.419267956719866e-05,0.04512270007701082,3.30775239484138e-14,4.098144590315752e-15
0.014128906249999998,4.796729852956761,0.0,1785.270310428269,0.17871846945386036,0.00014165017953407652,0.0019021416841032935,0.00017684213300163986,0.0006982645645862429,0.00017817587442389506,0.002665748964767224,0.11973933219735383,0.07633636901340295,0.6642164488889261,0.0001948917648935392,0.003372442206064958,1.4718805591363495e-05,0.00011187368516154918,0.00010836895508052873,0.07659207943775435,0.006959321319960871,0.0012347897986546377,4.265359235262897e-05,0.04531388694609861,4.0586648858283194e-14,4.852689277631467e-15
0.014129394531249999,4.800916428831537,0.0,1786.675357174744,0.17856262036688458,0.0001428092353695508,0.001899366986348818,0.0001763162193678859,0.0007080864968538658,0.0001768250436070135,0.0026885351929889284,0.11990291235523401,0.07637792892895183,0.6642483084080288,0.00019312014670301323,0.003321101493454826,1.4659986213194009e-05,0.00011112361755395826,0.0001070297908194283,0.076346708977436,0.006822242799180545,0.0012165476722663154,4.116630705702817e-05,0.045505210340205514,3.638274643761244e-14,4.431663274346532e-15
0.014129882812499998,4.805057069635597,0.0,1788.065964365338,0.1784087483793944,0.00014396892157319809,0.0018965631107929679,0.00017576653068878206,0.0007179745159827122,0.00017546897418298316,0.0027113550586043153,0.12006486474113827,0.07641739919240136,0.6642798093158563,0.00019133934051062713,0.0032702424327755663,1.4600435834694265e-05,0.00011036140934312519,0.00010569336526069384,0.0761024448220835,0.006687308137670657,0.0011984437339587167,3.972930861687369e-05,0.045696666643569146,3.813842809503531e-14,4.60847999273064e-15
0.014130371093749998,4.809152060639912,0.0,1789.4422287510347,0.178256833401517,0.00014512914870095715,0.001893730635114629,0.00017519333701735082,0.0007279276780161864,0.00017410799223128062,0.002734206974726856,0.12022519711919172,0.0764547928062269,0.6643109528030461,0.00018955000674355938,0.003219868055950018,1.4540170374216808e-05,0.00010958740788599297,0.00010436002409131671,0.07585928443186224,0.006554497961609021,0.0011804801118761553,3.834111461933034e-05,0.04588825222863893,4.27864693607121e-14,5.075180297182889e-15
0.014130859374999999,4.813201691718657,0.0,1790.8042484048522,0.1781068553894137,0.00014628982755633663,0.0018908701390977338,0.00017459691898679192,0.0007379450166825378,0.0001727424225160533,0.00275708935138809,0.12038391739999728,0.07649012306744178,0.6643417400744016,0.0001877527996875864,0.0031699811678805936,1.447920583360729e-05,0.00010880196380755834,0.00010303010663177713,0.07561722521946934,0.006423792737554163,0.0011626588538950957,3.700027524925791e-05,0.046079963455073134,4.021093363608911e-14,4.816360525122106e-15
0.014131347656249998,4.817206257785541,0.0,1792.15212268016,0.17795879432661138,0.0001474508692311729,0.001887982204638435,0.00017397756758859553,0.0007480255439088553,0.00017137258835246577,0.0027800005965692137,0.12054103365075555,0.07652340356852638,0.6643721724274309,0.0001859483672525328,0.003120584349930896,1.4417558310495935e-05,0.00010800543076483451,0.00010170394576653856,0.07537626456120819,0.0062951727819335656,0.0011449819279169037,3.570537321010966e-05,0.04627179667568624,3.965208045562805e-14,4.759469184673049e-15
0.014131835937499998,4.821166058490683,0.0,1793.4859521688559,0.17781263023281077,0.0001486121851228943,0.001885067415459156,0.00017333558389596583,0.0007581682502212702,0.00016999881142874346,0.0028029391167932083,0.12069655408696624,0.07655464818657677,0.6644022512290052,0.00018413735068015136,0.0030716799629435516,1.4355243970063797e-05,0.00010719816515297349,0.0001003818678242117,0.07513639979629663,0.0061686182694116725,0.0011274512219756792,3.445502355545201e-05,0.0464637482353664,4.509971193383347e-14,5.30467558100302e-15
0.014132324218749999,4.825081397708683,0.0,1794.805838659385,0.1776683431802578,0.00014977368694520828,0.0018821263567443528,0.00017267127877704287,0.0007683721051307124,0.00016862141163034037,0.0028259033175901988,0.1208504870588899,0.07658387106912672,0.6644319778634766,0.00018232038426367042,0.0030232701502268247,1.4292279026778665e-05,0.00010638052581663502,9.906419247022533e-05,0.07489762822297098,0.0060441092409924705,0.0011100685443564983,3.324787349398307e-05,0.0466558144679669,4.477661678775456e-14,5.269998380089345e-15
0.014132812499999998,4.828952583396519,0.0,1796.1118850947082,0.17752591329636835,0.0001509352867505086,0.0018791596149251065,0.00017198497262594997,0.0007786360576018762,0.0001672407068939565,0.0028488916041786464,0.1210028410472531,0.07661108662582933,0.6644613537315396,0.00018049809511409923,0.0029753568408857106,1.4228679751628109e-05,0.00010555287379388788,9.775123263805724e-05,0.07465994710039696,0.0059216256126023445,0.0010928356238738045,3.2082602190089103e-05,0.04684799169673263,3.2901376655731624e-14,4.077886973042349e-15
0.014133300781249998,4.832779928314114,0.0,1797.4041955302062,0.17738532073465849,0.00015209689697919004,0.001876167777800284,0.00017127699511696443,0.0007889590366772734,0.00016585701309470067,0.002871902382651633,0.12115362468058155,0.0766363095337972,0.6644903803677942,0.00017867110296744169,0.002927941753742834,1.4164462481884746e-05,0.00010471557207820693,9.64432944832177e-05,0.0744233536638247,0.00580114718465144,0.0010757541103832051,3.095792053720887e-05,0.047040276243133214,3.127584258777112e-14,3.916944888046551e-15
0.014133789062499999,4.83656374903638,0.0,1798.6828750914954,0.17724654570854376,0.00015325843045378238,0.001873151433990014,0.00017054768486214291,0.0007993399518132728,0.00016447064384700615,0.0028949340601230533,0.12130284670984177,0.07665955471585932,0.6645190593238052,0.00017684001988188707,0.0028810264002003413,1.4099643568814114e-05,0.00010386898528448458,9.514067724940246e-05,0.07418784511321343,0.0056826536493451854,0.0010588255748801994,2.9872570824811672e-05,0.047232664419164315,3.506376545779471e-14,4.299512304846537e-15
0.014134277343749998,4.84030436561406,0.0,1799.948029932268,0.17710956850108162,0.00015441980039431104,0.0018701111726493133,0.00016979738911359233,0.0008097776933572644,0.00016308191036222772,0.002917985045264142,0.12145051599924783,0.07668083732910436,0.6645473921400726,0.00017500545002263672,0.0028346120876430996,1.4034239382926938e-05,0.00010301347938669729,9.384367321115807e-05,0.07395341861201467,0.005566124598856418,0.0010420515098577211,2.8825326445131082e-05,0.04742515252587807,3.2322884864383255e-14,4.0278278458087475e-15
0.014134765624999998,4.844002102604654,0.0,1801.1997671921356,0.17697436942460978,0.00015558092047752485,0.001867047583713424,0.00016902646351388552,0.0008202711332738374,0.0001616911213629641,0.0029410537496621383,0.12159664155142257,0.07670017277510352,0.6645753805057958,0.00017316798951748312,0.0027886999237089188,1.3968266336039695e-05,0.00010214942149838459,9.255256766196755e-05,0.07372007130680719,0.0054515395350092895,0.0010254333300117639,2.7814991596524673e-05,0.0476177368653311,4.0560509512689016e-14,4.8567220607088524e-15
0.014135253906249999,4.847657287494896,0.0,1802.4381949544595,0.1768409288758153,0.00015674170481049033,0.0018639612571320536,0.00016823527171046292,0.0008308191254103846,0.00016029858287199052,0.002964138587562679,0.12174123246730387,0.07671757666888265,0.6646030260616105,0.00017132822615268135,0.002743290818993116,1.3901740818734895e-05,0.00010127717951917521,9.126763877770078e-05,0.07348780030700318,0.0053388778757787305,0.0010089723723358823,2.6840400859977357e-05,0.047810413727048244,4.0564016599052656e-14,4.8574666623097305e-15
0.014135742187499998,4.8512702513726245,0.0,1803.6634222042721,0.17670922730846444,0.00015790206797832557,0.001860852782981057,0.00016742418509059108,0.0008414205061960624,0.0001589045981313594,0.002987237976997142,0.12188429796230406,0.07673306484346964,0.6646303305098513,0.0001694867392498727,0.0026983854912212943,1.3834679238276706e-05,0.00010039712192690075,8.998915762634196e-05,0.07325660269890304,0.0052281189644276865,0.0009926698968465402,2.5900418873776836e-05,0.04800317939646759,3.517331624212498e-14,4.317343487862823e-15
0.014136230468749999,4.854841329074748,0.0,1804.8755587862743,0.17657924522541,0.0001590619250737625,0.001857722751368638,0.00016659358246581834,0.000852074095242286,0.00015750946747869544,0.003010350340565504,0.12202584736946509,0.07674665334617539,0.6646572956533039,0.0001676440994809109,0.0026539844690804193,1.3767098001694822e-05,9.95096175049721e-05,8.871738811765596e-05,0.07302647555157105,0.005119242077843747,0.0009765270871663426,2.4993939924218433e-05,0.04819603015833989,3.685677594996276e-14,4.487835132064553e-15
0.014136718749999999,4.858370857836652,0.0,1806.0747153628872,0.1764509632250553,0.00016022119167667355,0.0018545717517693709,0.0001657438496909188,0.0008627786956813237,0.00015611348816882756,0.003033474105266481,0.12216589010499677,0.07675835841122867,0.6646839232291855,0.00016580086862179455,0.002610088095250226,1.3699013475551318e-05,9.861503502127821e-05,8.745258691145318e-05,0.07279741590013093,0.005012226433191892,0.0009605450508228602,2.411988748909924e-05,0.04838896228526151,2.992661777296445e-14,3.795461341539267e-15
0.014137207031249998,4.861859178907238,0.0,1807.2610033724661,0.1763243619399342,0.00016137978393276748,0.0018514003735005976,0.0001648753794199204,0.0008735330950739019,0.00015471695433804641,0.0030566077041887414,0.12230443570824281,0.07676819647925708,0.6647102151479606,0.00016395759949408768,0.0025666965311757777,1.3630442033078652e-05,9.77137430512122e-05,8.619500346715477e-05,0.07256942077364283,0.004907051197706146,0.0009447248202703176,2.3277213869583126e-05,0.0485819720556111,3.7467083374315325e-14,4.554391897519559e-15
0.014137695312499999,4.865306635339663,0.0,1808.434534987653,0.17619942211427048,0.0001625376185026402,0.0018482092047325679,0.0001639885706702535,0.0008843360655935424,0.00015332015678784608,0.003079749575751307,0.12244149378567687,0.07677618415643372,0.6647361732102488,0.00016211483567384787,0.0025238097596800156,1.3561399975820432e-05,9.68061096073291e-05,8.494487991132154e-05,0.07234248716551374,0.004803695494268648,0.0009290673530573784,2.246489965841259e-05,0.04877505573347523,3.558652408826672e-14,4.367247254085337e-15
0.01413818359375,4.868713574062663,0.0,1809.595423073858,0.17607612452611868,0.00016369461265613249,0.0018449988331421788,0.00016308382859665742,0.0008951863650506478,0.00015192338298194796,0.003102898165673199,0.12257707406238633,0.07678233824119281,0.6647617994074864,0.00016027311148458204,0.00248142759002756,1.3491903602101068e-05,9.589250199684239e-05,8.370245112639455e-05,0.0721166120679218,0.004702138411430449,0.0009135735330218355,2.1681953368711526e-05,0.04896820959123826,4.6779907677421714e-14,5.490485019413479e-15
0.014138671874999998,4.872080343421888,0.0,1810.7437811479626,0.1759544500737415,0.0001648506842111501,0.0018417698448365582,0.00016216156403688422,0.0009060827370355621,0.00015052691682692292,0.0031260519260027757,0.12271118631979651,0.07678667567954556,0.6647870956050351,0.00015843295170848355,0.0024395496604850057,1.3421969118813367e-05,9.497328644340778e-05,8.246794461645305e-05,0.07189179243863825,0.0046023590086256855,0.000898244170484268,2.0927410866900393e-05,0.04916142988686836,4.1512560891553497e-14,4.959573911839254e-15
0.014139160156249999,4.875407295043137,0.0,1811.879723337231,0.1758343797054286,0.00016600575162125278,0.0018385228249301624,0.00016122219327589408,0.0009170239119313065,0.00014913103867369805,0.0031492093169413773,0.12284384044197062,0.07678921358855137,0.6648120638139174,0.00015659487159538205,0.0023981754432934187,1.3351612715992499e-05,9.404882795307323e-05,8.124158060919412e-05,0.07166802523205322,0.004504336325714438,0.0008830800034674374,2.0200334986290724e-05,0.049354712884525684,4.0094054586340884e-14,4.8174179852295574e-15
0.0141396484375,4.878694782731728,0.0,1813.003364338412,0.1757158944566511,0.00016715973395949824,0.001835258356991412,0.00016026613764330528,0.0009280086073268236,0.00014773602516077736,0.00317236880670557,0.12297504638749839,0.07678996923313798,0.6648367060590682,0.00015475937665720431,0.0023573042479958515,1.328085050308244e-05,9.311948999153925e-05,8.00235719778573e-05,0.07144530738612259,0.004408049389367819,0.0008680816982416613,1.949981497144144e-05,0.049548054845423475,4.139276183238433e-14,4.948308248034243e-15
0.014140136718749998,4.881943161897754,0.0,1814.1148193771264,0.17559897546801403,0.00016831255092089175,0.0018319770226980995,0.00015929382315871878,0.0009390355285583725,0.0001463421491124583,0.0031955288717249257,0.12310481417452193,0.0767889600112524,0.6648610243188634,0.0001529269625497829,0.002316935225134857,1.3209698509125612e-05,9.218563424043475e-05,7.881412424260758e-05,0.07122363581722126,0.004313477219984198,0.000853249850080204,1.8824965988840067e-05,0.04974145202386307,3.427551553463715e-14,4.2350728142099715e-15
0.014140624999999999,4.885152791204664,0.0,1815.2142041675254,0.1754836039231977,0.00016946412290189334,0.0018286794023319372,0.00015830568026258785,0.0009501033696981856,0.0001449496795231461,0.003218687998291331,0.12323315392181587,0.0767862034740391,0.6648850207670758,0.00015109811506033434,0.002277067371044432,1.3138172717255158e-05,9.12476204289016e-05,7.761343564233498e-05,0.071003007447395,0.00422059884049161,0.0008385849844664388,1.8174928672302787e-05,0.0499349006859221,4.653166084615073e-14,5.4643096126547835e-15
0.01414111328125,4.888324029672737,0.0,1816.3016348721992,0.17536976115049588,0.00017061437091926267,0.0018253660735622467,0.00015730214334015637,0.000961210813616764,0.00014355888134782646,0.0032418446811599442,0.12336007577540153,0.07678171727460102,0.6649086973968584,0.00014927330984982254,0.002237699530366629,1.306628897135479e-05,9.030580596485566e-05,7.642169701901731e-05,0.07078341916518538,0.004129393280875856,0.000824087557406654,1.7548868515247763e-05,0.050128397081823525,3.984732039831211e-14,4.7919608625671085e-15
